UMGS_ID	MAG_ID	Phylum	Class	Order	Family	Genus
UMGS1	ERR1018204_bin.16	Tenericutes	Mollicutes	Erysipelotrichales	Erysipelotrichaceae	Solobacterium
UMGS2	ERR1190731_bin.19	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Dysgonomonas
UMGS3	ERR1190931_bin.27	Firmicutes	Negativicutes	Selenomonadales	Acidaminococcaceae	Acidaminococcus
UMGS4	ERR1305901_bin.84	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Butyrivibrio
UMGS6	ERR1620321_bin.8	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS7	ERR1620345_bin.15	Tenericutes	Mollicutes	Erysipelotrichales	Erysipelotrichaceae	NA
UMGS8	ERR866561_bin.6	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Veillonella
UMGS9	SRR1779122_bin.3	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Veillonella
UMGS11	SRR5056714_bin.28	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Slackia
UMGS12	SRR5106488_bin.11	Proteobacteria	Betaproteobacteria	Burkholderiales	Sutterellaceae	Sutterella
UMGS13	SRR5275431_bin.18	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Veillonella
UMGS14	SRR5275454_bin.9	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Megasphaera
UMGS15	SRR5275463_bin.3	Tenericutes	Mollicutes	Erysipelotrichales	Erysipelotrichaceae	Catenibacterium
UMGS16	SRR6257487_bin.2	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Veillonella
UMGS17	SRR3737013_bin.48	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Clostridium
UMGS18	SRR1215278_bin.2	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas
UMGS20	ERR1620346_bin.17	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Megasphaera
UMGS21	ERR525840_bin.18	Firmicutes	Clostridia	Clostridiales	NA	NA
UMGS22	SRR6028431_bin.1	Firmicutes	Clostridia	Clostridiales	NA	NA
UMGS24	SRR5056950_bin.43	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Megasphaera
UMGS26	ERR1953518_bin.80	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Eggerthella
UMGS27	SRR5580035_bin.87	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	NA
UMGS29	ERR525845_bin.24	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Butyricimonas
UMGS30	ERR209229_bin.14	Tenericutes	Mollicutes	NA	NA	NA
UMGS31	ERR912037_bin.21	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio
UMGS32	ERR1018211_bin.54	Tenericutes	Mollicutes	NA	NA	NA
UMGS33	SRR4481738_bin.72	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Eggerthella
UMGS34	ERR1578662_bin.36	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Clostridium
UMGS35	ERR525726_bin.20	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Clostridium
UMGS36	SRR5056824_bin.67	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia
UMGS37	ERR1578662_bin.38	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospira
UMGS38	ERR209883_bin.22	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus
UMGS39	ERR525754_bin.18	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium
UMGS40	SRR2912796_bin.41	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus
UMGS41	SRR5275454_bin.24	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Anaeromassilibacillus
UMGS42	SRR5279256_bin.22	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospira
UMGS43	SRR5558411_bin.82	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus
UMGS44	SRR5963149_bin.7	Firmicutes	Clostridia	Clostridiales	Clostridiales Family XI	Peptoniphilus
UMGS45	SRR5963382_bin.19	Firmicutes	Clostridia	Clostridiales	Clostridiales Family XI	Peptoniphilus
UMGS46	ERR688533_bin.32	Firmicutes	Clostridia	Clostridiales	NA	NA
UMGS47	SRR6257398_bin.3	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Pantoea
UMGS48	ERR321293_bin.5	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	NA
UMGS49	SRR5558054_bin.48	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	NA
UMGS50	ERR1293691_bin.12	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes
UMGS51	ERR1018207_bin.8	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS52	ERR1913027_bin.9	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Clostridium
UMGS53	ERR209740_bin.9	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Clostridium
UMGS54	SRR3131812_bin.3	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Pantoea
UMGS55	SRR5279309_bin.20	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Clostridium
UMGS56	SRR3132109_bin.2	Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium
UMGS57	SRR2155361_bin.23	Firmicutes	Clostridia	Clostridiales	NA	NA
UMGS59	ERR589527_bin.14	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium
UMGS61	SRR5106285_bin.21	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Dialister
UMGS62	SRR492197_bin.1	Firmicutes	Clostridia	Clostridiales	Clostridiales Family XI	Peptoniphilus
UMGS63	SRR2992891_bin.89	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Azospirillum
UMGS64	SRR3110878_bin.7	Proteobacteria	Alphaproteobacteria	NA	NA	NA
UMGS65	SRR6054473_bin.1	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Azospirillum
UMGS66	ERR505084_bin.81	Tenericutes	Mollicutes	NA	NA	NA
UMGS68	SRR1461787_bin.4	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Olsenella
UMGS69	SRR341661_bin.16	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Megasphaera
UMGS70	SRR4408192_bin.4	Proteobacteria	Betaproteobacteria	Burkholderiales	Sutterellaceae	Sutterella
UMGS71	SRR5091553_bin.25	Proteobacteria	Betaproteobacteria	Burkholderiales	Sutterellaceae	Sutterella
UMGS73	SRR5275454_bin.21	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Clostridium
UMGS74	SRR5279234_bin.21	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium
UMGS75	ERR1912967_bin.19	Tenericutes	Mollicutes	NA	NA	NA
UMGS77	SRR3108064_bin.3	Tenericutes	Mollicutes	NA	NA	NA
UMGS78	ERR1190897_bin.8	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
UMGS79	ERR1190956_bin.69	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Clostridium
UMGS80	ERR2013562_bin.11	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Clostridium
UMGS81	ERR505093_bin.33	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA
UMGS82	ERR525898_bin.19	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Clostridium
UMGS83	ERR911953_bin.80	Firmicutes	Clostridia	Clostridiales	NA	NA
UMGS84	SRR2155351_bin.3	Firmicutes	Clostridia	Clostridiales	NA	NA
UMGS85	SRR341716_bin.16	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospira
UMGS86	SRR5056929_bin.77	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA
UMGS87	SRR5558219_bin.3	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA
UMGS88	SRR5558365_bin.16	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Clostridium
UMGS89	SRR5580103_bin.67	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
UMGS90	SRR1214724_bin.3	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium
UMGS91	SRR6028460_bin.7	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus
UMGS92	SRR1779125_bin.6	Firmicutes	Clostridia	Clostridiales	Clostridiales Family XI	Peptoniphilus
UMGS93	ERR525733_bin.35	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Cryptobacterium
UMGS94	SRR5558107_bin.35	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS95	SRR2992898_bin.44	Firmicutes	Clostridia	Clostridiales	NA	NA
UMGS96	SRR769526_bin.2	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA
UMGS97	ERR525920_bin.4	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia
UMGS98	SRR1761707_bin.48	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA
UMGS99	ERR636351_bin.14	Tenericutes	Mollicutes	NA	NA	NA
UMGS100	ERR1913101_bin.17	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	NA
UMGS101	ERR1293651_bin.10	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Clostridium
UMGS104	ERR1190908_bin.40	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS106	SRR6054493_bin.13	Firmicutes	Clostridia	Clostridiales	NA	NA
UMGS107	ERR866569_bin.9	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas
UMGS108	SRR6028644_bin.5	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA
UMGS109	SRR3917688_bin.21	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA
UMGS110	ERR866600_bin.4	Firmicutes	Clostridia	Clostridiales	Clostridiales Family XI	NA
UMGS111	SRR2912800_bin.26	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Megasphaera
UMGS112	SRR6028283_bin.5	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	NA
UMGS113	SRR1761718_bin.32	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter
UMGS115	ERR209478_bin.1	Tenericutes	Mollicutes	NA	NA	NA
UMGS116	ERR505106_bin.36	Tenericutes	Mollicutes	NA	NA	NA
UMGS117	ERR1190832_bin.10	Proteobacteria	Betaproteobacteria	Burkholderiales	Sutterellaceae	Sutterella
UMGS118	SRR2048044_bin.16	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Granulicatella
UMGS119	ERR1620292_bin.17	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia
UMGS120	ERR1018284_bin.6	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes
UMGS121	ERR1297693_bin.4	Firmicutes	Negativicutes	Selenomonadales	Acidaminococcaceae	Succiniclasticum
UMGS122	SRR1779117_bin.2	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus
UMGS124	SRR3737021_bin.38	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	NA
UMGS125	ERR1190829_bin.23	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Clostridium
UMGS126	ERR1190874_bin.16	Firmicutes	Clostridia	Clostridiales	Oscillospiraceae	Oscillibacter
UMGS127	SRR1761706_bin.15	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium
UMGS128	ERR505104_bin.26	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Clostridium
UMGS129	ERR1578685_bin.8	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Clostridium
UMGS130	ERR1190956_bin.22	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA
UMGS131	ERR1305881_bin.48	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA
UMGS132	ERR1912960_bin.3	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA
UMGS133	ERR209556_bin.16	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA
UMGS134	ERR414337_bin.15	Firmicutes	Clostridia	Clostridiales	NA	NA
UMGS135	ERR589509_bin.11	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA
UMGS136	SRR1761704_bin.31	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus
UMGS137	SRR4481801_bin.34	Firmicutes	Clostridia	Clostridiales	NA	NA
UMGS138	SRR5275435_bin.8	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Clostridium
UMGS141	ERR1293753_bin.19	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Akkermansia
UMGS142	SRR4408075_bin.5	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter
UMGS143	ERR688524_bin.28	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia
UMGS144	SRR3737013_bin.8	Proteobacteria	Gammaproteobacteria	Aeromonadales	Succinivibrionaceae	Succinatimonas
UMGS145	ERR1620270_bin.10	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
UMGS146	SRR5963270_bin.5	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
UMGS147	SRR5091520_bin.30	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
UMGS148	ERR1190959_bin.47	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Azospirillum
UMGS149	ERR1293653_bin.31	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Azospirillum
UMGS151	ERR525714_bin.15	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Robinsoniella
UMGS152	SRR6028214_bin.17	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Clostridium
UMGS153	ERR1305878_bin.43	Tenericutes	Mollicutes	NA	NA	NA
UMGS154	ERR209356_bin.11	Tenericutes	Mollicutes	NA	NA	NA
UMGS155	ERR688606_bin.32	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA
UMGS156	SRR5558393_bin.8	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
UMGS157	SRR1761667_bin.18	Proteobacteria	Gammaproteobacteria	Aeromonadales	Succinivibrionaceae	NA
UMGS158	SRR2912788_bin.43	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Clostridium
UMGS159	SRR3736991_bin.7	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA
UMGS160	SRR2992962_bin.4	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA
UMGS161	ERR525920_bin.17	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA
UMGS162	ERR589511_bin.29	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes
UMGS163	SRR5056653_bin.5	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Megasphaera
UMGS164	SRR4451581_bin.24	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS165	SRR5057033_bin.53	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	NA
UMGS166	ERR1293914_bin.3	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas
UMGS167	ERR866572_bin.23	Firmicutes	Clostridia	Clostridiales	Clostridiales Family XI	NA
UMGS168	ERR1190576_bin.55	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA
UMGS169	ERR1953523_bin.101	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Clostridium
UMGS170	SRR1818227_bin.9	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Phyllobacterium
UMGS171	SRR5056808_bin.73	Tenericutes	Mollicutes	NA	NA	NA
UMGS172	ERR1190900_bin.3	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA
UMGS173	ERR589506_bin.19	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium
UMGS174	SRR1761690_bin.37	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA
UMGS175	SRR1761696_bin.54	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Anaerotruncus
UMGS176	SRR2992899_bin.7	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus
UMGS177	SRR5275432_bin.23	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Anaerotruncus
UMGS178	SRR6028515_bin.6	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
UMGS179	ERR589512_bin.12	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA
UMGS181	ERR1305901_bin.91	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Akkermansia
UMGS182	ERR636351_bin.83	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
UMGS183	SRR341713_bin.18	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium
UMGS184	SRR6028420_bin.13	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium
UMGS185	ERR1912997_bin.34	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus
UMGS186	SRR5579983_bin.98	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus
UMGS187	SRR6028572_bin.16	Bacteroidetes	Bacteroidia	Bacteroidales	NA	NA
UMGS188	SRR2047828_bin.35	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Clostridium
UMGS190	ERR688520_bin.8	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Eggerthella
UMGS192	ERR1018298_bin.4	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium
UMGS193	DRR042356_bin.29	Tenericutes	Mollicutes	Erysipelotrichales	Erysipelotrichaceae	Solobacterium
UMGS194	SRR924797_bin.5	Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium
UMGS196	ERR1018239_bin.9	Firmicutes	Clostridia	Clostridiales	NA	NA
UMGS197	SRR3737013_bin.42	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus
UMGS198	SRR5275434_bin.23	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA
UMGS199	SRR4408188_bin.8	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Ruminococcus
UMGS200	SRR6028624_bin.16	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus
UMGS201	SRR6257473_bin.10	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Enterobacter
UMGS203	SRR1761703_bin.50	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA
UMGS204	ERR525857_bin.14	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS205	SRR3132231_bin.5	Proteobacteria	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas
UMGS206	SRR6028512_bin.13	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes
UMGS207	SRR3917686_bin.8	Firmicutes	Clostridia	Clostridiales	NA	NA
UMGS208	ERR525989_bin.4	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Parabacteroides
UMGS209	ERR414271_bin.13	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	NA
UMGS211	SRR769525_bin.16	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	NA
UMGS212	SRR4305192_bin.3	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
UMGS213	SRR2912776_bin.27	Firmicutes	Clostridia	Clostridiales	NA	NA
UMGS214	SRR1761714_bin.19	Firmicutes	Clostridia	Clostridiales	NA	NA
UMGS215	SRR5558214_bin.18	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Dialister
UMGS216	ERR1293861_bin.21	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	NA
UMGS218	SRR5580022_bin.2	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
UMGS219	ERR321453_bin.7	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
UMGS220	SRR5057033_bin.5	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Anaeromassilibacillus
UMGS221	SRR1449329_bin.5	Tenericutes	Mollicutes	NA	NA	NA
UMGS222	ERR1190903_bin.78	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Clostridium
UMGS223	ERR1293538_bin.10	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Azospirillum
UMGS225	ERR866572_bin.13	Firmicutes	Clostridia	Clostridiales	Clostridiales Family XI	NA
UMGS227	ERR1620320_bin.43	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Barnesiella
UMGS228	ERR1293806_bin.7	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Clostridium
UMGS229	ERR414321_bin.1	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Clostridium
UMGS230	SRR1761716_bin.48	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA
UMGS231	SRR4033073_bin.3	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA
UMGS232	SRR5056774_bin.47	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA
UMGS233	SRR6028305_bin.9	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA
UMGS234	SRR6028507_bin.22	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA
UMGS235	ERR526047_bin.37	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Eggerthella
UMGS236	ERR209456_bin.66	Tenericutes	Mollicutes	NA	NA	NA
UMGS237	ERR414354_bin.44	Tenericutes	Mollicutes	NA	NA	NA
UMGS238	ERR505089_bin.21	Tenericutes	Mollicutes	NA	NA	NA
UMGS239	ERR589576_bin.28	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
UMGS240	ERR688621_bin.2	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Clostridium
UMGS241	ERR525725_bin.38	Proteobacteria	Alphaproteobacteria	NA	NA	NA
UMGS242	ERR525873_bin.9	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces
UMGS243	SRR1761667_bin.11	Spirochaetes	Spirochaetia	NA	NA	NA
UMGS244	SRR2155360_bin.7	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
UMGS245	SRR5275468_bin.41	Firmicutes	Clostridia	Clostridiales	NA	NA
UMGS247	ERR321470_bin.7	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	NA
UMGS248	ERR525690_bin.5	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Robinsoniella
UMGS249	ERR1190714_bin.6	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Clostridium
UMGS250	SRR2857970_bin.66	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio
UMGS251	ERR1913059_bin.17	Firmicutes	Clostridia	Clostridiales	NA	NA
UMGS252	SRR5963000_bin.2	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces
UMGS253	ERR1293894_bin.25	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium
UMGS254	ERR1305888_bin.7	Firmicutes	Negativicutes	Selenomonadales	Acidaminococcaceae	Acidaminococcus
UMGS255	SRR5558219_bin.64	Firmicutes	Negativicutes	Selenomonadales	Acidaminococcaceae	Phascolarctobacterium
UMGS256	ERR1018221_bin.36	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS257	ERR2013622_bin.73	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospira
UMGS258	ERR1190924_bin.18	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus
UMGS259	SRR1761721_bin.27	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	NA
UMGS260	ERR1620303_bin.11	Firmicutes	Clostridia	Clostridiales	NA	NA
UMGS261	ERR1190811_bin.41	Firmicutes	Clostridia	Clostridiales	NA	NA
UMGS262	SRR1761683_bin.19	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA
UMGS263	ERR1018197_bin.29	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA
UMGS264	ERR1297740_bin.24	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA
UMGS268	ERR414320_bin.70	Tenericutes	Mollicutes	NA	NA	NA
UMGS269	ERR1190792_bin.68	Tenericutes	Mollicutes	Erysipelotrichales	Erysipelotrichaceae	Catenibacterium
UMGS270	SRR1761666_bin.9	Tenericutes	Mollicutes	Erysipelotrichales	Erysipelotrichaceae	Catenibacterium
UMGS271	SRR5963132_bin.22	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Robinsoniella
UMGS272	SRR769523_bin.15	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Eggerthella
UMGS273	ERR1913001_bin.12	Firmicutes	Clostridia	Clostridiales	NA	NA
UMGS274	SRR1761712_bin.8	Firmicutes	Clostridia	Clostridiales	NA	NA
UMGS275	SRR4305376_bin.4	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Clostridium
UMGS276	SRR5057116_bin.46	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia
UMGS277	ERR414315_bin.60	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
UMGS278	ERR1190624_bin.64	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
UMGS279	ERR1190820_bin.8	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA
UMGS280	ERR414439_bin.36	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA
UMGS281	SRR1761701_bin.23	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Megasphaera
UMGS282	ERR525699_bin.23	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Parabacteroides
UMGS283	ERR1190926_bin.44	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus
UMGS284	ERR2013622_bin.69	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS285	SRR1201570_bin.8	Firmicutes	Clostridia	Clostridiales	NA	NA
UMGS286	SRR2155376_bin.6	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA
UMGS287	SRR3993017_bin.61	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
UMGS288	SRR5579983_bin.99	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
